venue_id,seat_number,section,row,seat_type,status
11,966,Section-3,Row-2,Regular,Available
11,967,Section-3,Row-2,VIP,Reserved
11,968,Section-3,Row-2,Regular,Reserved
11,969,Section-3,Row-2,Regular,Sold
11,970,Section-3,Row-2,Regular,Sold
11,971,Section-3,Row-2,Regular,Available
11,972,Section-3,Row-2,VIP,Available
11,973,Section-3,Row-2,Regular,Sold
11,974,Section-3,Row-2,VIP,Sold
11,975,Section-3,Row-2,Regular,Sold
11,976,Section-3,Row-2,Regular,Reserved
11,977,Section-3,Row-2,VIP,Reserved
11,978,Section-3,Row-2,Regular,Available
11,979,Section-3,Row-2,Regular,Available
11,980,Section-3,Row-2,Regular,Reserved
11,981,Section-3,Row-2,Regular,Available
11,982,Section-3,Row-2,Regular,Available
11,983,Section-3,Row-2,Regular,Reserved
11,984,Section-3,Row-2,VIP,Available
11,985,Section-3,Row-2,Wheelchair,Sold
11,986,Section-3,Row-2,Regular,Available
11,987,Section-3,Row-2,Wheelchair,Available
11,988,Section-3,Row-2,Regular,Available
11,989,Section-3,Row-2,Regular,Available
11,990,Section-3,Row-3,Regular,Available
11,991,Section-3,Row-3,Regular,Available
11,992,Section-3,Row-3,Regular,Sold
11,993,Section-3,Row-3,Wheelchair,Sold
11,994,Section-3,Row-3,VIP,Available
11,995,Section-3,Row-3,Regular,Available
11,996,Section-3,Row-3,Regular,Available
11,997,Section-3,Row-3,Regular,Reserved
11,998,Section-3,Row-3,Regular,Sold
11,999,Section-3,Row-3,Regular,Available
11,1000,Section-3,Row-3,Regular,Reserved
11,1001,Section-3,Row-3,Wheelchair,Available
11,1002,Section-3,Row-3,Regular,Available
11,1003,Section-3,Row-3,Wheelchair,Reserved
11,1004,Section-3,Row-3,Regular,Available
11,1005,Section-3,Row-3,Regular,Available
11,1006,Section-3,Row-3,Regular,Sold
11,1007,Section-3,Row-3,Regular,Reserved
11,1008,Section-3,Row-3,Regular,Sold
11,1009,Section-3,Row-3,Regular,Reserved
11,1010,Section-3,Row-3,Regular,Sold
11,1011,Section-3,Row-3,Regular,Sold
11,1012,Section-3,Row-3,VIP,Available
11,1013,Section-3,Row-3,Regular,Sold
11,1014,Section-3,Row-3,Regular,Reserved
11,1015,Section-3,Row-3,VIP,Available
11,1016,Section-3,Row-3,Regular,Available
11,1017,Section-3,Row-3,VIP,Sold
11,1018,Section-3,Row-3,Regular,Reserved
11,1019,Section-3,Row-3,Regular,Available
11,1020,Section-3,Row-4,Regular,Sold
11,1021,Section-3,Row-4,Wheelchair,Sold
11,1022,Section-3,Row-4,Wheelchair,Reserved
11,1023,Section-3,Row-4,Regular,Reserved
11,1024,Section-3,Row-4,Regular,Available
11,1025,Section-3,Row-4,Regular,Sold
11,1026,Section-3,Row-4,Regular,Available
11,1027,Section-3,Row-4,Regular,Sold
11,1028,Section-3,Row-4,Regular,Available
11,1029,Section-3,Row-4,Regular,Reserved
11,1030,Section-3,Row-4,Regular,Available
11,1031,Section-3,Row-4,Regular,Sold
11,1032,Section-3,Row-4,Regular,Available
11,1033,Section-3,Row-4,Regular,Available
11,1034,Section-3,Row-4,VIP,Reserved
11,1035,Section-3,Row-4,Regular,Available
11,1036,Section-3,Row-4,VIP,Reserved
11,1037,Section-3,Row-4,VIP,Sold
11,1038,Section-3,Row-4,VIP,Available
11,1039,Section-3,Row-4,Wheelchair,Reserved
11,1040,Section-3,Row-4,Regular,Reserved
11,1041,Section-3,Row-4,Wheelchair,Sold
11,1042,Section-3,Row-4,Wheelchair,Available
11,1043,Section-3,Row-4,Wheelchair,Sold
11,1044,Section-3,Row-4,Regular,Available
11,1045,Section-3,Row-4,Regular,Reserved
11,1046,Section-3,Row-4,Regular,Reserved
11,1047,Section-3,Row-4,Regular,Sold
11,1048,Section-3,Row-4,Regular,Reserved
11,1049,Section-3,Row-4,Regular,Reserved
11,1050,Section-3,Row-5,Regular,Sold
11,1051,Section-3,Row-5,VIP,Sold
11,1052,Section-3,Row-5,Regular,Available
11,1053,Section-3,Row-5,VIP,Available
11,1054,Section-3,Row-5,Regular,Available
11,1055,Section-3,Row-5,Regular,Available
11,1056,Section-3,Row-5,Regular,Reserved
11,1057,Section-3,Row-5,VIP,Reserved
11,1058,Section-3,Row-5,Regular,Available
11,1059,Section-3,Row-5,Regular,Sold
11,1060,Section-3,Row-5,Wheelchair,Available
11,1061,Section-3,Row-5,Regular,Sold
11,1062,Section-3,Row-5,Regular,Sold
11,1063,Section-3,Row-5,Regular,Reserved
11,1064,Section-3,Row-5,Regular,Available
11,1065,Section-3,Row-5,Regular,Sold
11,1066,Section-3,Row-5,Regular,Available
11,1067,Section-3,Row-5,VIP,Sold
11,1068,Section-3,Row-5,Wheelchair,Reserved
11,1069,Section-3,Row-5,Wheelchair,Available
11,1070,Section-3,Row-5,VIP,Available
11,1071,Section-3,Row-5,Regular,Reserved
11,1072,Section-3,Row-5,Regular,Available
11,1073,Section-3,Row-5,Regular,Available
11,1074,Section-3,Row-5,Regular,Available
11,1075,Section-3,Row-5,Wheelchair,Available
11,1076,Section-3,Row-5,VIP,Available
11,1077,Section-3,Row-5,Regular,Available
11,1078,Section-3,Row-5,Regular,Sold
11,1079,Section-3,Row-5,Regular,Reserved
11,1080,Section-3,Row-6,VIP,Available
11,1081,Section-3,Row-6,Regular,Sold
11,1082,Section-3,Row-6,Regular,Sold
11,1083,Section-3,Row-6,Regular,Sold
11,1084,Section-3,Row-6,Regular,Available
11,1085,Section-3,Row-6,Regular,Sold
11,1086,Section-3,Row-6,VIP,Available
11,1087,Section-3,Row-6,Regular,Available
11,1088,Section-3,Row-6,Regular,Available
11,1089,Section-3,Row-6,VIP,Sold
11,1090,Section-3,Row-6,Wheelchair,Reserved
11,1091,Section-3,Row-6,Wheelchair,Available
11,1092,Section-3,Row-6,Regular,Sold
11,1093,Section-3,Row-6,Regular,Sold
11,1094,Section-3,Row-6,Regular,Sold
11,1095,Section-3,Row-6,Regular,Available
11,1096,Section-3,Row-6,Regular,Reserved
11,1097,Section-3,Row-6,Regular,Available
11,1098,Section-3,Row-6,Regular,Sold
11,1099,Section-3,Row-6,Wheelchair,Reserved
11,1100,Section-3,Row-6,Regular,Sold
11,1101,Section-3,Row-6,Wheelchair,Reserved
11,1102,Section-3,Row-6,Regular,Sold
11,1103,Section-3,Row-6,VIP,Sold
11,1104,Section-3,Row-6,Wheelchair,Reserved
11,1105,Section-3,Row-6,Wheelchair,Available
11,1106,Section-3,Row-6,Regular,Sold
11,1107,Section-3,Row-6,Regular,Sold
11,1108,Section-3,Row-6,VIP,Sold
11,1109,Section-3,Row-6,Regular,Available
11,1110,Section-3,Row-7,Regular,Sold
11,1111,Section-3,Row-7,Regular,Reserved
11,1112,Section-3,Row-7,Regular,Available
11,1113,Section-3,Row-7,Wheelchair,Sold
11,1114,Section-3,Row-7,Regular,Sold
11,1115,Section-3,Row-7,Regular,Available
11,1116,Section-3,Row-7,Regular,Available
11,1117,Section-3,Row-7,VIP,Available
11,1118,Section-3,Row-7,Regular,Available
11,1119,Section-3,Row-7,Wheelchair,Available
11,1120,Section-3,Row-7,Regular,Available
11,1121,Section-3,Row-7,Regular,Sold
11,1122,Section-3,Row-7,Wheelchair,Reserved
11,1123,Section-3,Row-7,VIP,Available
11,1124,Section-3,Row-7,Regular,Available
11,1125,Section-3,Row-7,Regular,Available
11,1126,Section-3,Row-7,Wheelchair,Available
11,1127,Section-3,Row-7,Regular,Available
11,1128,Section-3,Row-7,Regular,Reserved
11,1129,Section-3,Row-7,Regular,Available
11,1130,Section-3,Row-7,Regular,Available
11,1131,Section-3,Row-7,Regular,Sold
11,1132,Section-3,Row-7,Regular,Sold
11,1133,Section-3,Row-7,VIP,Reserved
11,1134,Section-3,Row-7,Regular,Available
11,1135,Section-3,Row-7,Regular,Available
11,1136,Section-3,Row-7,Regular,Sold
11,1137,Section-3,Row-7,Regular,Reserved
11,1138,Section-3,Row-7,VIP,Sold
11,1139,Section-3,Row-7,VIP,Available
11,1140,Section-3,Row-8,Regular,Available
11,1141,Section-3,Row-8,VIP,Available
11,1142,Section-3,Row-8,Regular,Available
11,1143,Section-3,Row-8,Regular,Sold
11,1144,Section-3,Row-8,VIP,Available
11,1145,Section-3,Row-8,Regular,Sold
11,1146,Section-3,Row-8,Regular,Available
11,1147,Section-3,Row-8,Regular,Available
11,1148,Section-3,Row-8,Regular,Available
11,1149,Section-3,Row-8,Regular,Sold
11,1150,Section-3,Row-8,Regular,Available
11,1151,Section-3,Row-8,VIP,Available
11,1152,Section-3,Row-8,Regular,Reserved
11,1153,Section-3,Row-8,VIP,Reserved
11,1154,Section-3,Row-8,VIP,Available
11,1155,Section-3,Row-8,Regular,Sold
11,1156,Section-3,Row-8,Regular,Available
11,1157,Section-3,Row-8,Regular,Sold
11,1158,Section-3,Row-8,Regular,Reserved
11,1159,Section-3,Row-8,Regular,Reserved
11,1160,Section-3,Row-8,Regular,Available
11,1161,Section-3,Row-8,Regular,Sold
11,1162,Section-3,Row-8,Wheelchair,Available
11,1163,Section-3,Row-8,Regular,Available
11,1164,Section-3,Row-8,Regular,Available
11,1165,Section-3,Row-8,Regular,Available
11,1166,Section-3,Row-8,Regular,Reserved
11,1167,Section-3,Row-8,Regular,Sold
11,1168,Section-3,Row-8,VIP,Sold
11,1169,Section-3,Row-8,VIP,Sold
11,1170,Section-3,Row-9,Regular,Reserved
11,1171,Section-3,Row-9,Regular,Available
11,1172,Section-3,Row-9,VIP,Available
11,1173,Section-3,Row-9,Regular,Sold
11,1174,Section-3,Row-9,Regular,Sold
11,1175,Section-3,Row-9,VIP,Reserved
11,1176,Section-3,Row-9,Regular,Available
11,1177,Section-3,Row-9,Regular,Available
11,1178,Section-3,Row-9,Wheelchair,Reserved
11,1179,Section-3,Row-9,Regular,Available
11,1180,Section-3,Row-9,VIP,Sold
11,1181,Section-3,Row-9,Wheelchair,Reserved
11,1182,Section-3,Row-9,Regular,Sold
11,1183,Section-3,Row-9,VIP,Available
11,1184,Section-3,Row-9,Regular,Reserved
11,1185,Section-3,Row-9,Regular,Reserved
11,1186,Section-3,Row-9,Regular,Reserved
11,1187,Section-3,Row-9,Regular,Reserved
11,1188,Section-3,Row-9,Regular,Available
11,1189,Section-3,Row-9,Wheelchair,Available
11,1190,Section-3,Row-9,Regular,Available
11,1191,Section-3,Row-9,Regular,Sold
11,1192,Section-3,Row-9,VIP,Reserved
11,1193,Section-3,Row-9,Regular,Sold
11,1194,Section-3,Row-9,Regular,Available
11,1195,Section-3,Row-9,Regular,Sold
11,1196,Section-3,Row-9,Regular,Sold
11,1197,Section-3,Row-9,Wheelchair,Sold
11,1198,Section-3,Row-9,Regular,Available
11,1199,Section-3,Row-9,Regular,Sold
11,1200,Section-4,Row-0,Regular,Reserved
11,1201,Section-4,Row-0,Wheelchair,Sold
11,1202,Section-4,Row-0,Regular,Available
11,1203,Section-4,Row-0,Regular,Available
11,1204,Section-4,Row-0,Regular,Reserved
11,1205,Section-4,Row-0,VIP,Available
11,1206,Section-4,Row-0,Regular,Available
11,1207,Section-4,Row-0,Regular,Sold
11,1208,Section-4,Row-0,VIP,Reserved
11,1209,Section-4,Row-0,Wheelchair,Sold
11,1210,Section-4,Row-0,Regular,Reserved
11,1211,Section-4,Row-0,Regular,Available
11,1212,Section-4,Row-0,Regular,Reserved
11,1213,Section-4,Row-0,Regular,Reserved
11,1214,Section-4,Row-0,Regular,Available
11,1215,Section-4,Row-0,Regular,Sold
11,1216,Section-4,Row-0,Regular,Available
11,1217,Section-4,Row-0,Regular,Available
11,1218,Section-4,Row-0,Regular,Available
11,1219,Section-4,Row-0,Regular,Available
11,1220,Section-4,Row-0,Regular,Reserved
11,1221,Section-4,Row-0,Regular,Available
11,1222,Section-4,Row-0,Regular,Reserved
11,1223,Section-4,Row-0,Regular,Reserved
11,1224,Section-4,Row-0,Regular,Available
11,1225,Section-4,Row-0,Wheelchair,Available
11,1226,Section-4,Row-0,Regular,Available
11,1227,Section-4,Row-0,Regular,Sold
11,1228,Section-4,Row-0,Wheelchair,Available
11,1229,Section-4,Row-0,Regular,Available
11,1230,Section-4,Row-1,Regular,Available
11,1231,Section-4,Row-1,Regular,Sold
11,1232,Section-4,Row-1,Regular,Available
11,1233,Section-4,Row-1,Regular,Available
11,1234,Section-4,Row-1,Regular,Available
11,1235,Section-4,Row-1,Regular,Available
11,1236,Section-4,Row-1,Regular,Available
11,1237,Section-4,Row-1,VIP,Reserved
11,1238,Section-4,Row-1,Regular,Available
11,1239,Section-4,Row-1,Regular,Sold
11,1240,Section-4,Row-1,Regular,Available
11,1241,Section-4,Row-1,Regular,Available
11,1242,Section-4,Row-1,Regular,Sold
11,1243,Section-4,Row-1,Regular,Sold
11,1244,Section-4,Row-1,Regular,Reserved
11,1245,Section-4,Row-1,VIP,Available
11,1246,Section-4,Row-1,Regular,Available
11,1247,Section-4,Row-1,Regular,Reserved
11,1248,Section-4,Row-1,Regular,Available
11,1249,Section-4,Row-1,Regular,Reserved
11,1250,Section-4,Row-1,VIP,Reserved
11,1251,Section-4,Row-1,Regular,Sold
11,1252,Section-4,Row-1,VIP,Available
11,1253,Section-4,Row-1,Regular,Available
11,1254,Section-4,Row-1,Regular,Available
11,1255,Section-4,Row-1,Wheelchair,Sold
11,1256,Section-4,Row-1,Regular,Sold
11,1257,Section-4,Row-1,Regular,Sold
11,1258,Section-4,Row-1,Regular,Available
11,1259,Section-4,Row-1,Regular,Reserved
11,1260,Section-4,Row-2,Regular,Sold
11,1261,Section-4,Row-2,Regular,Reserved
11,1262,Section-4,Row-2,VIP,Sold
11,1263,Section-4,Row-2,Regular,Available
11,1264,Section-4,Row-2,Regular,Available
11,1265,Section-4,Row-2,Wheelchair,Available
11,1266,Section-4,Row-2,Regular,Reserved
11,1267,Section-4,Row-2,Regular,Sold
11,1268,Section-4,Row-2,Wheelchair,Sold
11,1269,Section-4,Row-2,Regular,Reserved
11,1270,Section-4,Row-2,Regular,Available
11,1271,Section-4,Row-2,VIP,Reserved
11,1272,Section-4,Row-2,Regular,Available
11,1273,Section-4,Row-2,Regular,Reserved
11,1274,Section-4,Row-2,Regular,Available
11,1275,Section-4,Row-2,Regular,Available
11,1276,Section-4,Row-2,Wheelchair,Available
11,1277,Section-4,Row-2,VIP,Available
11,1278,Section-4,Row-2,VIP,Sold
11,1279,Section-4,Row-2,Regular,Available
11,1280,Section-4,Row-2,Regular,Available
11,1281,Section-4,Row-2,Regular,Sold
11,1282,Section-4,Row-2,Regular,Available
11,1283,Section-4,Row-2,Wheelchair,Reserved
11,1284,Section-4,Row-2,Regular,Reserved
11,1285,Section-4,Row-2,VIP,Sold
11,1286,Section-4,Row-2,VIP,Sold
11,1287,Section-4,Row-2,Regular,Available
11,1288,Section-4,Row-2,Regular,Available
11,1289,Section-4,Row-2,Wheelchair,Available
11,1290,Section-4,Row-3,Wheelchair,Available
11,1291,Section-4,Row-3,Regular,Available
11,1292,Section-4,Row-3,VIP,Sold
11,1293,Section-4,Row-3,Regular,Sold
11,1294,Section-4,Row-3,Regular,Available
11,1295,Section-4,Row-3,Regular,Available
11,1296,Section-4,Row-3,Regular,Available
11,1297,Section-4,Row-3,Regular,Available
11,1298,Section-4,Row-3,Regular,Sold
11,1299,Section-4,Row-3,VIP,Available
11,1300,Section-4,Row-3,VIP,Available
11,1301,Section-4,Row-3,Wheelchair,Reserved
11,1302,Section-4,Row-3,Regular,Reserved
11,1303,Section-4,Row-3,Regular,Sold
11,1304,Section-4,Row-3,Regular,Sold
11,1305,Section-4,Row-3,Regular,Available
11,1306,Section-4,Row-3,Regular,Reserved
11,1307,Section-4,Row-3,VIP,Available
11,1308,Section-4,Row-3,VIP,Available
11,1309,Section-4,Row-3,VIP,Available
11,1310,Section-4,Row-3,Regular,Sold
11,1311,Section-4,Row-3,VIP,Reserved
11,1312,Section-4,Row-3,VIP,Sold
11,1313,Section-4,Row-3,Regular,Sold
11,1314,Section-4,Row-3,VIP,Reserved
11,1315,Section-4,Row-3,Wheelchair,Available
11,1316,Section-4,Row-3,Regular,Reserved
11,1317,Section-4,Row-3,VIP,Available
11,1318,Section-4,Row-3,Wheelchair,Available
11,1319,Section-4,Row-3,Regular,Available
11,1320,Section-4,Row-4,Regular,Sold
11,1321,Section-4,Row-4,Regular,Sold
11,1322,Section-4,Row-4,Regular,Available
11,1323,Section-4,Row-4,Regular,Available
11,1324,Section-4,Row-4,Regular,Sold
11,1325,Section-4,Row-4,Regular,Available
11,1326,Section-4,Row-4,VIP,Available
11,1327,Section-4,Row-4,Regular,Sold
11,1328,Section-4,Row-4,VIP,Available
11,1329,Section-4,Row-4,Regular,Available
11,1330,Section-4,Row-4,VIP,Available
11,1331,Section-4,Row-4,Regular,Sold
11,1332,Section-4,Row-4,VIP,Available
11,1333,Section-4,Row-4,VIP,Sold
11,1334,Section-4,Row-4,Regular,Sold
11,1335,Section-4,Row-4,Regular,Reserved
11,1336,Section-4,Row-4,VIP,Sold
11,1337,Section-4,Row-4,Regular,Available
11,1338,Section-4,Row-4,Regular,Reserved
11,1339,Section-4,Row-4,VIP,Available
11,1340,Section-4,Row-4,Regular,Available
11,1341,Section-4,Row-4,Regular,Sold
11,1342,Section-4,Row-4,Regular,Available
11,1343,Section-4,Row-4,VIP,Available
11,1344,Section-4,Row-4,VIP,Reserved
11,1345,Section-4,Row-4,Regular,Available
11,1346,Section-4,Row-4,Regular,Reserved
11,1347,Section-4,Row-4,VIP,Sold
11,1348,Section-4,Row-4,Regular,Available
11,1349,Section-4,Row-4,Regular,Reserved
11,1350,Section-4,Row-5,VIP,Available
11,1351,Section-4,Row-5,VIP,Reserved
11,1352,Section-4,Row-5,Regular,Sold
11,1353,Section-4,Row-5,Regular,Available
11,1354,Section-4,Row-5,Regular,Sold
11,1355,Section-4,Row-5,Regular,Available
11,1356,Section-4,Row-5,VIP,Available
11,1357,Section-4,Row-5,Regular,Available
11,1358,Section-4,Row-5,Regular,Reserved
11,1359,Section-4,Row-5,Regular,Available
11,1360,Section-4,Row-5,VIP,Reserved
11,1361,Section-4,Row-5,VIP,Available
11,1362,Section-4,Row-5,Wheelchair,Reserved
11,1363,Section-4,Row-5,Regular,Available
11,1364,Section-4,Row-5,Regular,Sold
11,1365,Section-4,Row-5,Regular,Available
11,1366,Section-4,Row-5,Regular,Sold
11,1367,Section-4,Row-5,Wheelchair,Sold
11,1368,Section-4,Row-5,Regular,Reserved
11,1369,Section-4,Row-5,Regular,Reserved
11,1370,Section-4,Row-5,VIP,Reserved
11,1371,Section-4,Row-5,Regular,Available
11,1372,Section-4,Row-5,Regular,Sold
11,1373,Section-4,Row-5,Regular,Available
11,1374,Section-4,Row-5,VIP,Sold
11,1375,Section-4,Row-5,Regular,Sold
11,1376,Section-4,Row-5,Regular,Sold
11,1377,Section-4,Row-5,Regular,Available
11,1378,Section-4,Row-5,VIP,Available
11,1379,Section-4,Row-5,Regular,Available
11,1380,Section-4,Row-6,Regular,Reserved
11,1381,Section-4,Row-6,Regular,Reserved
11,1382,Section-4,Row-6,Regular,Reserved
11,1383,Section-4,Row-6,Regular,Available
11,1384,Section-4,Row-6,Regular,Sold
11,1385,Section-4,Row-6,Regular,Available
11,1386,Section-4,Row-6,VIP,Available
11,1387,Section-4,Row-6,Regular,Available
11,1388,Section-4,Row-6,Regular,Sold
11,1389,Section-4,Row-6,Regular,Reserved
11,1390,Section-4,Row-6,VIP,Reserved
11,1391,Section-4,Row-6,Regular,Available
11,1392,Section-4,Row-6,VIP,Available
11,1393,Section-4,Row-6,Regular,Available
11,1394,Section-4,Row-6,Regular,Sold
11,1395,Section-4,Row-6,Regular,Reserved
11,1396,Section-4,Row-6,Regular,Reserved
11,1397,Section-4,Row-6,Regular,Available
11,1398,Section-4,Row-6,VIP,Available
11,1399,Section-4,Row-6,VIP,Sold
11,1400,Section-4,Row-6,Regular,Sold
11,1401,Section-4,Row-6,Regular,Sold
11,1402,Section-4,Row-6,Wheelchair,Reserved
11,1403,Section-4,Row-6,VIP,Reserved
11,1404,Section-4,Row-6,Regular,Available
11,1405,Section-4,Row-6,Regular,Available
11,1406,Section-4,Row-6,Regular,Available
11,1407,Section-4,Row-6,Regular,Sold
11,1408,Section-4,Row-6,Regular,Available
11,1409,Section-4,Row-6,Regular,Reserved
11,1410,Section-4,Row-7,Regular,Available
11,1411,Section-4,Row-7,Regular,Reserved
11,1412,Section-4,Row-7,VIP,Sold
11,1413,Section-4,Row-7,Regular,Available
11,1414,Section-4,Row-7,Regular,Sold
11,1415,Section-4,Row-7,Regular,Sold
11,1416,Section-4,Row-7,Regular,Available
11,1417,Section-4,Row-7,Regular,Available
11,1418,Section-4,Row-7,Regular,Available
11,1419,Section-4,Row-7,Regular,Reserved
11,1420,Section-4,Row-7,Regular,Available
11,1421,Section-4,Row-7,Regular,Available
11,1422,Section-4,Row-7,Wheelchair,Reserved
11,1423,Section-4,Row-7,Regular,Available
11,1424,Section-4,Row-7,VIP,Reserved
11,1425,Section-4,Row-7,Regular,Available
11,1426,Section-4,Row-7,Regular,Sold
11,1427,Section-4,Row-7,Regular,Available
11,1428,Section-4,Row-7,VIP,Available
11,1429,Section-4,Row-7,VIP,Available
11,1430,Section-4,Row-7,Regular,Reserved
11,1431,Section-4,Row-7,VIP,Available
11,1432,Section-4,Row-7,VIP,Sold
11,1433,Section-4,Row-7,Regular,Sold
11,1434,Section-4,Row-7,Regular,Available
11,1435,Section-4,Row-7,Wheelchair,Sold
11,1436,Section-4,Row-7,Regular,Available
11,1437,Section-4,Row-7,Regular,Reserved
11,1438,Section-4,Row-7,Wheelchair,Available
11,1439,Section-4,Row-7,Regular,Reserved
11,1440,Section-4,Row-8,VIP,Available
11,1441,Section-4,Row-8,Wheelchair,Sold
11,1442,Section-4,Row-8,Regular,Available
11,1443,Section-4,Row-8,VIP,Available
11,1444,Section-4,Row-8,Regular,Available
11,1445,Section-4,Row-8,Wheelchair,Reserved
11,1446,Section-4,Row-8,Regular,Sold
11,1447,Section-4,Row-8,Regular,Reserved
11,1448,Section-4,Row-8,Regular,Available
11,1449,Section-4,Row-8,Regular,Reserved
11,1450,Section-4,Row-8,Regular,Available
11,1451,Section-4,Row-8,VIP,Reserved
11,1452,Section-4,Row-8,Regular,Reserved
11,1453,Section-4,Row-8,Regular,Reserved
11,1454,Section-4,Row-8,Regular,Sold
11,1455,Section-4,Row-8,Regular,Available
11,1456,Section-4,Row-8,Regular,Available
11,1457,Section-4,Row-8,VIP,Sold
11,1458,Section-4,Row-8,Regular,Sold
11,1459,Section-4,Row-8,VIP,Available
11,1460,Section-4,Row-8,Regular,Reserved
11,1461,Section-4,Row-8,Wheelchair,Sold
11,1462,Section-4,Row-8,Regular,Available
11,1463,Section-4,Row-8,Wheelchair,Sold
11,1464,Section-4,Row-8,Regular,Available
11,1465,Section-4,Row-8,Regular,Sold
11,1466,Section-4,Row-8,Regular,Available
11,1467,Section-4,Row-8,Regular,Sold
11,1468,Section-4,Row-8,VIP,Sold
11,1469,Section-4,Row-8,Regular,Sold
11,1470,Section-4,Row-9,Regular,Reserved
11,1471,Section-4,Row-9,Regular,Available
11,1472,Section-4,Row-9,Regular,Available
11,1473,Section-4,Row-9,Regular,Available
11,1474,Section-4,Row-9,Wheelchair,Sold
11,1475,Section-4,Row-9,Regular,Sold
11,1476,Section-4,Row-9,Regular,Reserved
11,1477,Section-4,Row-9,VIP,Sold
11,1478,Section-4,Row-9,VIP,Available
11,1479,Section-4,Row-9,Regular,Sold
11,1480,Section-4,Row-9,VIP,Reserved
11,1481,Section-4,Row-9,Regular,Available
11,1482,Section-4,Row-9,Regular,Available
11,1483,Section-4,Row-9,Regular,Sold
11,1484,Section-4,Row-9,Regular,Available
11,1485,Section-4,Row-9,Wheelchair,Reserved
11,1486,Section-4,Row-9,Wheelchair,Reserved
11,1487,Section-4,Row-9,Regular,Reserved
11,1488,Section-4,Row-9,Regular,Available
11,1489,Section-4,Row-9,Regular,Available
11,1490,Section-4,Row-9,VIP,Sold
11,1491,Section-4,Row-9,Regular,Sold
11,1492,Section-4,Row-9,Regular,Available
11,1493,Section-4,Row-9,Regular,Sold
11,1494,Section-4,Row-9,Wheelchair,Available
11,1495,Section-4,Row-9,Regular,Available
11,1496,Section-4,Row-9,Regular,Sold
11,1497,Section-4,Row-9,VIP,Reserved
11,1498,Section-4,Row-9,VIP,Sold
11,1499,Section-4,Row-9,Regular,Available
11,1500,Section-5,Row-0,VIP,Reserved
11,1501,Section-5,Row-0,VIP,Reserved
11,1502,Section-5,Row-0,Regular,Reserved
11,1503,Section-5,Row-0,Regular,Available
11,1504,Section-5,Row-0,Regular,Available
11,1505,Section-5,Row-0,Regular,Reserved
11,1506,Section-5,Row-0,Regular,Sold
11,1507,Section-5,Row-0,Wheelchair,Available
11,1508,Section-5,Row-0,Regular,Sold
11,1509,Section-5,Row-0,Regular,Sold
11,1510,Section-5,Row-0,Regular,Sold
11,1511,Section-5,Row-0,Regular,Available
11,1512,Section-5,Row-0,Regular,Sold
11,1513,Section-5,Row-0,Wheelchair,Available
11,1514,Section-5,Row-0,Wheelchair,Available
11,1515,Section-5,Row-0,Regular,Available
11,1516,Section-5,Row-0,Wheelchair,Reserved
11,1517,Section-5,Row-0,VIP,Sold
11,1518,Section-5,Row-0,Regular,Available
11,1519,Section-5,Row-0,Regular,Reserved
11,1520,Section-5,Row-0,VIP,Available
11,1521,Section-5,Row-0,Regular,Sold
11,1522,Section-5,Row-0,VIP,Reserved
11,1523,Section-5,Row-0,Regular,Available
11,1524,Section-5,Row-0,Regular,Available
11,1525,Section-5,Row-0,Regular,Reserved
11,1526,Section-5,Row-0,VIP,Sold
11,1527,Section-5,Row-0,VIP,Sold
11,1528,Section-5,Row-0,VIP,Reserved
11,1529,Section-5,Row-0,Regular,Available
11,1530,Section-5,Row-1,Regular,Reserved
11,1531,Section-5,Row-1,Regular,Available
11,1532,Section-5,Row-1,Wheelchair,Sold
11,1533,Section-5,Row-1,Regular,Available
11,1534,Section-5,Row-1,Regular,Sold
11,1535,Section-5,Row-1,Regular,Available
11,1536,Section-5,Row-1,Regular,Sold
11,1537,Section-5,Row-1,Regular,Available
11,1538,Section-5,Row-1,Regular,Sold
11,1539,Section-5,Row-1,Regular,Available
11,1540,Section-5,Row-1,Regular,Available
11,1541,Section-5,Row-1,Regular,Sold
11,1542,Section-5,Row-1,VIP,Reserved
11,1543,Section-5,Row-1,Regular,Reserved
11,1544,Section-5,Row-1,Regular,Sold
11,1545,Section-5,Row-1,Regular,Available
11,1546,Section-5,Row-1,Regular,Available
11,1547,Section-5,Row-1,Regular,Sold
11,1548,Section-5,Row-1,Regular,Available
11,1549,Section-5,Row-1,Regular,Available
11,1550,Section-5,Row-1,VIP,Available
11,1551,Section-5,Row-1,Wheelchair,Available
11,1552,Section-5,Row-1,Regular,Sold
11,1553,Section-5,Row-1,Regular,Reserved
11,1554,Section-5,Row-1,Regular,Reserved
11,1555,Section-5,Row-1,VIP,Available
11,1556,Section-5,Row-1,Regular,Reserved
11,1557,Section-5,Row-1,Regular,Available
11,1558,Section-5,Row-1,Regular,Sold
11,1559,Section-5,Row-1,VIP,Reserved
11,1560,Section-5,Row-2,Regular,Available
11,1561,Section-5,Row-2,Regular,Available
11,1562,Section-5,Row-2,Regular,Available
11,1563,Section-5,Row-2,Regular,Sold
11,1564,Section-5,Row-2,Regular,Sold
11,1565,Section-5,Row-2,Regular,Reserved
11,1566,Section-5,Row-2,Regular,Available
11,1567,Section-5,Row-2,Regular,Sold
11,1568,Section-5,Row-2,Regular,Available
11,1569,Section-5,Row-2,VIP,Available
11,1570,Section-5,Row-2,Regular,Available
11,1571,Section-5,Row-2,Regular,Available
11,1572,Section-5,Row-2,Regular,Sold
